username,timestamp,likes,komentar
radityabanutp,5/7/2026, 00.05.11,0,"Buzzer sekarang briefing nya gini nyak 😹"
radityabanutp,5/7/2026, 00.04.08,0,"Dalam negara hukum, beban pembuktian sepenuhnya berada pada jaksa, bukan pada terdakwa. Jika jaksa menuduh seseorang memperkaya diri sendiri atau memperoleh keuntungan dari suatu proyek, maka tuduhan tersebut harus dibuktikan dengan alat bukti yang kuat dan saling berkaitan, seperti aliran dana yang jelas, dokumen transaksi, komunikasi, atau bukti lain yang menunjukkan adanya hubungan langsung dengan terdakwa. Dugaan atau inferensi saja tidak cukup untuk memenuhi standar pembuktian pidana. Selain itu, konflik kepentingan tidak sama dengan korupsi. Konflik kepentingan dapat menjadi indikasi atau pelanggaran etik, tetapi tidak otomatis membuktikan telah terjadi tindak pidana. Jaksa tetap harus membuktikan bahwa terdakwa secara sengaja menyalahgunakan kewenangannya dan seluruh unsur pasal yang didakwakan benar-benar terpenuhi. Jika tidak, maka perkara tersebut lebih tepat dipandang sebagai persoalan administrasi atau tata kelola, bukan pidana. Mengenai kerugian negara, yang seharusnya menjadi fokus adalah apakah metode perhitungan kerugian tersebut benar dan dapat dipertanggungjawabkan. Audit BPKP memang menyatakan adanya kerugian negara yang nyata (actual loss), tetapi kesimpulan itu bergantung pada metode penilaian yang digunakan. Oleh karena itu, metode audit tersebut tetap dapat diuji dan diperdebatkan di pengadilan. Dalam perkara pidana, hakim tidak hanya menilai adanya audit, tetapi juga menilai apakah dasar dan metodologinya cukup kuat untuk membuktikan seluruh unsur tindak pidana. Karena itu, penilaian bahwa seseorang pasti bersalah hanya karena ada konflik kepentingan, proyek dianggap merugikan negara, atau pihak ketiga memperoleh keuntungan merupakan penyederhanaan yang tidak sesuai dengan prinsip hukum pidana. Putusan pidana harus didasarkan pada pembuktian setiap unsur tindak pidana dengan alat bukti yang sah, bukan pada asumsi atau opini publik."
jhonx701,5/7/2026, 00.00.53,0,"Anak abah suka Korupsi"
minamyday,4/7/2026, 23.54.08,0,"Sbnrnya kasus Nadiem juga banyak dialami oleh para pejabat sekaligus pengusaha di Konoha, yg mana korupsi mereka diterima secara ga langsung krna melainkan harus invest ke perusahaan yg dia pimpin melalui kebijakan si pejabat itu"
bangedhyompong,4/7/2026, 23.51.15,0,"Baru kali ini liat KORUPTOR di belain🤣🤣🤣"
rujitosesario,4/7/2026, 23.30.46,0,"Kalo orang pinter ya korupsi begini… bisa mencari celah. Dengan segala hormat nadiem juga orang baik, tapi tidak cukup baik. 🙏🏻"
iin_rien,4/7/2026, 23.30.40,0,"Ternyataaaaaaaaa🔥"
ade3.404,4/7/2026, 23.17.05,0,"Mantap"
lia1265422,4/7/2026, 23.15.55,0,"Aku pihak kebenaran, KLO nadim salah ya harus di hukum"
parfylina,4/7/2026, 23.11.18,0,"halus mainya si nadim🤣"
putuayumaesa,4/7/2026, 23.07.37,0,"Tuh ada content creator selalu belain Nadiem, cb telinga dibuka lebar. Jgn pura2 budek lu😂"
er__za,4/7/2026, 23.01.19,0,"Pa dia lupa stor ke mul ya makanya dia di masukin"
sendra_oktviandi,4/7/2026, 22.58.37,0,"Nadim perusak kurikulum pendidikan bangsa"
lhenyapril1992,4/7/2026, 22.48.45,0,"Iya sih...kenapa hotman mala mendukung...apa hotman dan para artis ikut2an ....apa.."
dharmaputrapande,4/7/2026, 22.47.47,0,"Narasi sarat asumsi wkwkwk"
luvujustdwayuare,4/7/2026, 22.35.54,0,"Menurut saya, justru bagian paling lemah dari perkara ini adalah ketika berbagai peristiwa yang sebenarnya berdiri sendiri kemudian dirangkai menjadi satu kesimpulan. Google memang investor Gojek sejak sebelum Nadiem menjadi menteri. Nadiem memang pernah bertemu petinggi Google sebagai Menteri Pendidikan. Chrome OS memang akhirnya dipilih dalam pengadaan. Tapi dari tiga fakta itu, bagaimana lompatannya bisa menjadi ""Nadiem sengaja menguntungkan Google demi menguntungkan dirinya sendiri""? Dalam hukum pidana, korelasi tidak otomatis menjadi kausalitas. Kalau memang ingin membuktikan hubungan tersebut, seharusnya ada bukti penghubung yang konkret, misalnya komunikasi yang membahas barter kebijakan dengan investasi, notulen rapat, email, chat, kesepakatan, instruksi, atau bukti lain yang menunjukkan adanya hubungan sebab-akibat. Tanpa mata rantai itu, kesimpulan bahwa investasi Google merupakan balas jasa atas kebijakan Chromebook masih bersifat inferensi yang perlu diuji. Apalagi Google sudah menjadi investor Gojek jauh sebelum Nadiem masuk kabinet. Karena itu, menurut saya yang perlu diperdebatkan bukan sekadar urutan peristiwanya, melainkan apakah benar ada bukti yang menghubungkan setiap mata rantai tersebut hingga memenuhi standar pembuktian pidana."
lullab.ila,4/7/2026, 22.31.54,0,"🔥"
frendy_satria,4/7/2026, 22.30.41,0,"@salim_dower"
tea.choff25,4/7/2026, 22.26.35,0,"Ouh begitu alurnyyaa👍🤣🤣"
ucai.page,4/7/2026, 22.23.26,0,"GILA MEMANG"
jajangjoe,4/7/2026, 22.19.33,0,"Nah kalo di jelasin gini kita jadi ngerti ya. Ternyata korup itu ga ujung2 dana di TF ke orang nya. Untuk tidak mudah ketauuan ya itulah cara dia. .orang pintar mainnya juga pintar"
sukmanadewiteja,4/7/2026, 22.15.28,0,"Aduh sayang ya sekolah jauh keluar negri eh jd koruptor jg...yg belain nadhim itu orang yg kurang paham..."
niputu_yuni9,4/7/2026, 22.15.08,0,"yg percaya n ngebelo fomo aja sig itu 🤣🤣🤣"
septianolim,4/7/2026, 22.13.33,0,"Trus kno"
syamjahja,4/7/2026, 22.05.29,0,"Bingung 😢"
hulya_dhelia23,4/7/2026, 21.56.08,0,"Jadi mentri pendidikan tapi malah bikin anak anak bangsa bodoh dan ngandelin google,"
titik.amrih,4/7/2026, 21.51.34,0,"Kurikulum merdeka belajar yg dicetuskan Nadiem Makarim membuat anak Indonesia merdeka gak belajar."
its_me_wellno,4/7/2026, 21.46.16,0,"@jeromepolin @nanamirdad_ dengerin"
akuretnobiasa,4/7/2026, 21.45.30,0,"Teryata rumit bgt harus tau masalahnya baru bersuara"
liaarista453,4/7/2026, 21.41.24,0,"Coba tag influencer dan artis yg belain.. Mgkn bisa sedikit kasih pandangan buat mereka @jeromepolin"
decky_gap,4/7/2026, 21.39.10,0,"Buyer😂😂😂😂😂"
syamun.vx,4/7/2026, 21.24.09,1,"otw jadi komisaris bg"
syamun.vx,4/7/2026, 21.23.30,1,"Whoosh"
au.gust_ming,4/7/2026, 21.22.43,0,"Kalau google diuntungkan, kenapa google tidak digugat?"
mmddsap,4/7/2026, 21.11.55,0,"Ini kita yang stres apa mereka yng gak waras koruptor d bela👏🙏"
0mashaallahtabarakallah0,4/7/2026, 20.57.24,0,"Modus korupsi chromebook oleh Nadiem, Nadiem membuat ""kajian pesanan"" yang tidak masuk akal dan membuat rapat rahasia dengan perwakilan rahasia tanpa ada notula rapat resmi dan rekaman resmi ""kesaksian dari sekretaris dan beberapa pegawai terdekatnya"", rapat itu bertujuan agar hanya google yang menang tender lalu harga chromebook+komponen tambahan nya nya di markup ""bukti harga chromebook + komponen tambahan = harga laptop I3 + komponen yambahan"", begitu google menang google balas jasa dengan beli saham  perusahaan PT AKAB yang Nadiem jadi salah satu pemilik nya, PT AKAB belum go public jadi gampang cuci uang nya Krn tidak diaudit, saham yang diberikan ke google lebih rendah daripada jumlah uang  yang diinvestasikan google ""terbukti dari akta notaris"", uang selisih nya digunakan Nadiem untuk beli  saham PT AKAB lebih banyak lagi sehingga Nadiem jadi pemegang saham tertinggi dan jadi komisaris utama, begitu PT AKAB go public Nadiem jual sahamnya sehingga cair jadi uang cash. Sempurna lah cuci uang korupsi chrome booknya.  Masalahnya masyarakat awam masih banyak yang belum paham, diluar negeri korupsi dengan cara money loundry seperti ini sudah banyak yang di tangkap karena terlalu gampang pembuktiannya karena pencatatan modal tercatat di notaris, dan jelas banget ada conflict of interest karena dia komisaris perusahaan"
yuliarahman93,4/7/2026, 20.51.24,0,"Tag ibu @wandaponika"
ojol_masker,4/7/2026, 20.49.31,0,"Nadim itu udh lepas dari gojek salah kau boyy🤣,saham ya di gojek gak sampek 20 persen semenjak dia udh jadi mentri belajar lagi"
und3r_th3.r41n.5ky,4/7/2026, 20.47.57,0,"Lebih percaya sama Nadiem Makarim.."
hanafi_septyanggara,4/7/2026, 20.44.31,0,"Bener kata pa anhar gonggong"
nusa_saputera,4/7/2026, 20.43.18,0,"Yg ngebela goblok"
pait08,4/7/2026, 20.42.16,0,"Inti nya mbg lebih merugikan lagi tapi aman aman aja 😂"
flaskimz,4/7/2026, 20.39.06,0,"@jeromepolin"
rumahmenjahitanaya,4/7/2026, 20.25.10,0,"Thanks abg nya,. Ini br mudah d pahami"
mradil4id,4/7/2026, 20.24.21,0,"Fakta banyak salah nih ...."
jissoy8,4/7/2026, 20.23.43,0,"Gw yakin kalau dia itu berwajah lucu tapi suhu dalam korupsi...."
tobo_leathergoods,4/7/2026, 20.22.58,0,"Sy dlu heran knp bs dia jadi menteri pendidikan 😂"
yuliarahman93,4/7/2026, 20.19.04,0,"Nah akhirnya bisa lihat dari opini lain"
shopee_sukasuka,4/7/2026, 20.07.45,0,"@jeromepolin 🙌"
lukmanghz,4/7/2026, 20.06.19,0,"😢"
listinaaac,4/7/2026, 20.03.22,0,"Iya gue akuin emg nadiem salah soal buat kebijakannnya. Tp d sisi lain banyak hal jg yg hrs dipikirkan dgn bijak, klo secara aturan salah, tp secara tujuan sbnarnya tidak lebih merugikan negara, lantas bagaimana? Okay open tender, tp outputnya nnti blm tentu akan lebih murah dr pilihan nadiem. Dannn yg aneh itu, tuntutan serta denda nya yg ga masuk akal, bahkan lebih tinggi dri pelaku korupsi yg menyebabkan kerugian negara lebih dr nominal tersebut, ini jelas bukan keadilan."
arifin930061,4/7/2026, 19.57.49,0,"Hotman Paris paham hukum sekarang gak sembarangan"
lm_vxv,4/7/2026, 19.51.45,0,"Makanya cuma diam krna emang dri awal tau klo google invest besar di goto so yh"
rini_syaila,4/7/2026, 19.40.15,0,"Orang itu kl terlalu pinter jd keblinger, kog bisa sampai sebegitunya"
andys.s.549,4/7/2026, 19.34.11,0,"Oooohhh.. Begituu..."
sii_gienaito94,4/7/2026, 19.33.28,0,"🔥👍"
maestro_desain,4/7/2026, 19.23.35,0,"Caair"
falihschool,4/7/2026, 19.22.45,0,"Tetep, pada akhirnya di video cuman menjelaskan serangan yang kena sama nadiem makarim. Menurut gw walau gw blm tau banyak tapi justru opini yg dipake si kreator sangat menyerang dan gak melihat persepktif dari pihak nadiem. Hal ini justru bahaya karena org rata rata males baca dan percaya aja apa kata orang, saran gw kalau speak up perlu objektif dan enggak langsung menarik kesimpulan agar opini masyarakat enggak langsung tergilir antara nadiem itu koruptor atau nadiem itu ga bersalah. Tolong jangan berasa bener cuman karna satu orang speak up yang subjektif"
yantomaliks,4/7/2026, 19.11.33,0,"Aturan sejak dia jadi mentri aneh2 asli"
magdhalia,4/7/2026, 19.04.09,0,"Kalo gak pada ngerti hukum gak usah komen hooe. Bang Hotman tuh gak bakal mau belain kalo nadim salah. Bego banget sih mikirnya elu pada yg nyalahin nadim"
raden_dion,4/7/2026, 18.56.27,0,"Di duga kuat wkwkwk. Hukum itu harus di buktikan buat di duga. Kocak 🤣"
faaianna,4/7/2026, 18.42.45,0,"kok ga panggil google? tp aneh bgt udh keputudan bersalah aja, artinya google bersalah dong ada main mata dg nadiem? tp klo google nya ga disentuh artinya ada yg aneh dr putusannya simple logikanya begitu"
a_lianadw,4/7/2026, 18.36.45,0,"Akun ini terus terusan belain Prabowo / pemerintah. Jadi curiga…"
yosuazega7,4/7/2026, 18.34.51,0,"@jeromepolin"
putra_laksamana05,4/7/2026, 18.32.12,0,"Mereka bela karna keliatannya si maling makarim terlihat rapi,seperti orang pintar,cerdas dan santun…PDHL DIA ADALH PELAKU UTAMA…bodohnya UANG PAJAK KALIAN udah dia korup tapi kalian bilng dia ga bersalah…APARAT PENEGAK HUKUM SUDAH BEKERJA KERAS,harus kita apresiasi 👍👍👍…hukuman 10tahun masih kecil..bagusnya dihukum gantung🔥"
fchuzaima,4/7/2026, 18.31.54,0,"Doa emak2 dulu yg merasa frustasi kah ini?  Apalagi pas jaman covid, betapa puyengnya mereka 😅"
gada28__,4/7/2026, 18.26.30,1,"Dan tololnya banyak yang ngedonasiin buat koruptor wkwkwkw😂"
bechkamharry,4/7/2026, 18.13.00,0,"hidup jokowi"
jovincent80,4/7/2026, 18.00.39,1,"Ternyata.....😢"
spezdians,4/7/2026, 17.54.10,0,"KLO soal ngerugiin negara itu hal biasa di pemerintah,ada Prabowo dengan program real estate nya yang sampai puluhan bahkan ratusan triliun kok GK di adili nah ini Nadiem KLO pun iya ngerugiin negara 1 triliun masih tergolong kecil toh jasa nya buat negara juga ngk kaleng kaleng gw termasuk orang yang terbantu karna Nadiem jadi semua ini cmn permainan politik ya,yang intinya si Nadiem ni banyak yang gasuka"
anazqueen,4/7/2026, 17.53.56,0,"@sadampermana.w tolong liat ini bang, orang ganteng dan berprestasi"
pawangonta7,4/7/2026, 17.53.50,0,"👏👏👏"
aipteaeuy,4/7/2026, 17.52.53,0,"@salim_dower @dj_donny  coba coba di teliti lagi"
rian_mushroom,4/7/2026, 17.51.08,0,"HARI GINI PENGADAAN BARANG GAK KORUPSI ? 😂😂😂 BULLSHIT 😂"
ivotomy,4/7/2026, 17.50.45,0,"deym deym"
arinaashaka,4/7/2026, 17.27.00,0,"akhirnya ada yg menjelaskan"
kusmantara3,4/7/2026, 17.21.48,0,"NADIEM KORUPTOR WHITE CRIME CORUP...HUKUM MATI"
ronalddevitho,4/7/2026, 17.20.57,0,"Korupsi ngak kenal ras."
rifanaardiansyah_poci_,4/7/2026, 17.16.21,0,"Gara2 Nadim banyak anak bangsa yg bego 😂"
abdul.hamid205,4/7/2026, 16.53.07,0,"Audah ku duga. Gak mgkin Hakim memVonis jika tdk tau menahu. Good Job para Hakim"
adhie_jhon,4/7/2026, 16.52.36,0,"Itu orang yg bikin SDM kita rendah 🤣🤣 ini orang turunan yahudi"
deibernadet,4/7/2026, 16.49.31,0,"Ini pasti bestienya prabowo yah"
charlydadahup,4/7/2026, 16.42.14,0,"Keerreeen yu"
ok_tapiaa,4/7/2026, 16.36.56,0,"😂😂😂, ga masuk rekening pribadi ya iya lah ."
santoso_brz,4/7/2026, 16.35.08,0,"Baru paham sekarang"
suriyannaa,4/7/2026, 16.34.21,0,"hei antek2 asing🤣"
michael_cristofel,4/7/2026, 16.18.43,0,"Ada yg salahin Jokowi 🗿"
tjitraalice,4/7/2026, 16.17.06,0,"Sembarang ngomong ! Semua tdk ada bukti ."
niarvillario_,4/7/2026, 16.14.44,0,"Klo mmgvriilx, gt ya knp tdk denda Triliunan aja, trus atasperintah siapa melakukan itu,,,?apakah keputusan sendiri..?atau adakah pemain di balik layar..?makin banyak pertanyaan deh.,ya udahlah jalani hukuman sesuai aturan dan keputusan, sehat sll."
galeta_cellin,4/7/2026, 16.08.17,0,"@jan_naah nah ini ternyata alasan hakim"
naaa.ssssss,4/7/2026, 16.02.18,0,"Kriminalisasi"
anthony_ang49,4/7/2026, 15.54.07,0,"Kalau bahas knp kita pakai google untuk belajar memang nya ada lain yang lebih baik dan se user friendly google? Serius nanya"
_____grow.down,4/7/2026, 15.48.52,0,"kalau google adalah pihak yg paling diuntungkan dalam kasus ini, terus kenapa pihak google ngga dihadirkan dipersidangan kemarin bos? kenapa ngga ada pemeriksaan untuk google"
ranisorayaputriii,4/7/2026, 15.48.14,0,"Yg patut dipertanyakan bukan nadiem nya tapi tentang penegak hukumnya , harus adil.  Faktanya yg merugikan negara amat sangat banyak hanya dihukum ringan banyak hukum hukum yg tidak adil 😢"
xieyu0606,4/7/2026, 15.35.55,0,"Hrusnya tegas ke koruptor"
kusnaenin2,4/7/2026, 15.34.23,0,"Gak  paham ky sy"
thoriq_abdllh,4/7/2026, 15.29.51,0,"@cepotkepin_  dengerin ni bang"
fachrz.ar,4/7/2026, 15.29.34,0,"Ya ampun, emang manufaktur CB nya google?? 😂😂😂 dikira beli spek laptop sama kayak beli pisang goreng? 😂 dari dulu2 juga spek OS dikunci windows gk ada yg permasalahin nih? 😂😂😂"
marcolimbong,4/7/2026, 15.25.16,0,"Pertanyaannya simpel, darimana informasi sedetail itu bisa diungkap? Apalagi kalau bukan paduka solo yg ungkap. Mungkin si tersangka ga mau lg diajak kerja sama atau ga mau nurut buat bayar setoran, makanya dibongkarlah kasusnya."
astutismaga,4/7/2026, 15.18.13,0,"Yang ngga paham... ngebelain..."
nothingwithoutpurpose,4/7/2026, 15.06.27,0,"Kurang Lama Penjaranya. Seharusnya 20 Tahun + dimiskinkan 7 turunan."
hendripoerbaya,4/7/2026, 15.03.52,0,"Okay, paham gue Nadiem kunci spek"
chaa202501,4/7/2026, 15.02.03,0,"pantas zaman nya dia anak2 pda bobrok smua, di paksa naik kelas, di paksa bljr lwt internet,, yg ternyata saham ny ad di google 🤧 nauzubillah,,, ngorbanin anak2 jdi bodoh krn kepentingan pribadi ."
mas_yulllll,4/7/2026, 14.50.32,0,"Bahas yaqut juga dong wkwk"
jimieka2019,4/7/2026, 14.43.41,0,"Ke apa banyak yang ngebela:  1. Hakim tidak akuntabel ke publik. Setiap ditanya alasan vonis tidak jelas dan tampak ditutup2i 2. Kasus ini belum sampai pada bentuk korupsi, Masih dalam dugaan rekayasa sistem. Sedangkan masiih bannyak kasus yg terang benderang namun hukum tidak tajam ke sana.  Bukan membela orang nya, tapi mengharapkan hukum yg transparan dan akuntabel."
luna.dewy,4/7/2026, 14.40.32,0,"@nanamirdad_ ARTIS SAKIT"
shufi_lokal,4/7/2026, 14.39.24,0,"Yg aneh disetiap konten komennya selalu korupsi. Hukumati lah, sita aset lah, miskinkan lah, dll.... Giliran ada yg ketangkep korupsi dibela. Kocak 😂😂"
elonoir,4/7/2026, 14.29.58,0,"udeh itu WIWI yg nyuruh"
dwika_arjuna,4/7/2026, 14.29.09,0,"🔥stuju bang"
g9biubiu,4/7/2026, 14.26.25,1,"@salim_dower @dj_donny  LIAT DONGO"
novaliansyah_n,4/7/2026, 14.20.24,0,"guys nadiem itu pengusaha,,,, niat dalam hal ini bisa saja terjadi,,,,, saya awalnya juga mikir ini pasti karna kejebak  jokowi dan adik nya prabowo yang berusaha dapat saham gojek,,,, tapi kalau dipikir pikir lebih dalam bisa jadi memang ada niat nadiem buat monopoli kasus ini."
m.mfz97,4/7/2026, 14.18.40,0,"Model seperti ini wajar dan baik dalam ekosistem bisnis. Nadim tidak salah. Yang salah Jaksa nya karena terlalu memaksa mencari kesalahan. Karena korupsi di pendidikan Indonesia sangat besar dan banyak pemain nya di sana. Sama seperti mbg walaupun belum sebesar dunia pendidikan Indonesia"
radenarisudrajat,4/7/2026, 14.04.00,0,"BANYAK ORANG TOLOL DISINI, INI PUN BISA BISANNYA AKUN BUZZER CENTANG BIRU"
yasminarrasyafauzi02jkt,4/7/2026, 14.01.15,0,"Buzzerrr🤣🤣🤣🤣"
heryraygatama,4/7/2026, 14.01.13,0,"Dari awal  saya tidak percaya Nadim korupsi saya percaya Nadim cari untung dgn cara smart🔥🔥🔥😂😂😂"
iyut_yanti1,4/7/2026, 13.56.46,0,"Rata2 gk faham sih kasus senenarnya"
isalhendriyan,4/7/2026, 13.55.15,0,"Yg audit BPKP di tahun sebelum 2025 aman?"
raflynazriel85,4/7/2026, 13.54.06,0,"Banyak yg fomo belain nadim🤣🤣karna Nadim main drama sedih😂"
dewinrsw,4/7/2026, 13.48.11,0,"@vsetyan pusing ya sis"
prtm.rzky99_,4/7/2026, 13.42.39,0,"@linhereeeee"
syamwar25,4/7/2026, 13.39.31,0,"Banyak yg gi paham karna tampilqnya kayak org polos.. Tp otaknya yg ga polos🤣"
ribka_setio,4/7/2026, 13.39.25,0,"Aku tetap bela nadiem."
lidyacoffeelovers03,4/7/2026, 13.31.00,0,"harusnya utk negara bukan ke corporate pribadi keuntungannya, masuk korupsi sie bener klo ceritanya kyak gini. Pak Nadim kan pinter, pst sudah direncanakan sejak dulu kala. menyalaaa technologiaaaa"
callmeyokz_,4/7/2026, 13.18.31,0,"@jeromepolin"
bungsu_terate1922,4/7/2026, 13.16.49,0,"Efeknya anka2 sekolah pd tolol dg kurikulum yg dia buat"
yunasprtm,4/7/2026, 13.09.15,0,"bhapp"
shion.villain,4/7/2026, 13.08.00,0,"Ini lah krisis berpikir org Indonesia, mereka menuntut koruptor di Brantas tp stlh di Brantas malah di bela, kita uda kecolongan satu koruptor yg bebas tak bersyarat seprti kasus tom lembong, dr kasus tom lembong itu jd cikal bakal pembelaan koruptor sprti tom lembong skrg kita di hadapin kasus nadiem, jd kita sebagai masyarakat hrs cermat menilai kasus sprti nadiem jgn terlalu foto tp lihat lbh teliti lg, jgn mengikuti isi yg gk jls"
caturtepo1990,4/7/2026, 13.07.24,0,"Kompetitor di rugikan 🤣"
marcus.soemarthono,4/7/2026, 13.05.44,0,"Narasi yg tdk runut dan bisa menyesatkan. Putusan yg ragu pasti akan mentah🙏"
van1_283,4/7/2026, 13.04.42,0,"di atas orang pintar..ada yg lebih pintar...😂"
nario.id,4/7/2026, 12.59.19,0,"Ini beda kasus bro, ngk semua kasua Korupai itu sama Modusnya, kalau sama semua ya gampang bangat diteksinya, 😂😂😂 makanya modusny sekarang lebih rumit lagi agar lebish susah ngungkap nya"
genki_madika,4/7/2026, 12.58.23,0,"Harusnya di tender"
its_olifer,4/7/2026, 12.54.41,0,"Buktinya mana? Harus ada bukti nyata lah bukan cuma dugaan itu bedanya logika dan kegoblokan"
nomas_las3,4/7/2026, 12.51.07,0,"@salim_dower @dj_donny mana Kelen yang bela orang ini, makanya Kelen kritik liat dulu infonya dasar fomo nih orang mau gua makiin juga Kelen ni ni"
langitan_satria,4/7/2026, 12.46.30,0,"Pengadilan sudah memutuskan terbukti korupsi, nadiem bersalah karena curi uang rakyat dan harus dihukum... ngapain dibela ? Lo jadi gojek itu kan malah bikin untung bisnisnya nadiem.. bukan utang budi.. itu pemberi dan penerima pekerjaan"
arvinology,4/7/2026, 12.44.53,0,"Kalau bukan nadiem yg jd tumbal siapa lagi? Masa langsung pria oslo itu?"
cecefind,4/7/2026, 12.43.11,0,"Kak, km gk lihat data ya investasi Google itu ditahun brp dg nominal brp? Aku pendukung 02 dan pemerintah tapi benar2 sad dg pidana nadiem kali ini"
mas_dwi_syadullah,4/7/2026, 12.35.08,0,"Terimakasih HAKIM"
joniesmood1984,4/7/2026, 12.27.54,0,"Ga jelas loh"
ameya_mey,4/7/2026, 12.24.43,0,"Mbg motornya ngerampok hrganya ky dpt duit warisan dn gk guna"
nurulsoewarno_,4/7/2026, 12.20.16,0,"Waktu pandemi, dan harus kerjasama dengan google… jadi bener ini pandemi itu konspirasi?????"
rinuspantouw,4/7/2026, 12.19.09,0,"Buzzer file?"
hediemd_,4/7/2026, 12.17.54,0,"Nahhh"
dhan.yr,4/7/2026, 12.17.53,0,"@hotmanparisofficial seperti ini bukan?"
coryyfnp,4/7/2026, 12.16.25,0,"Ahh anda ga denger penjelasan hotman terbaru, dia sengaja koar wkt jd pengacara nadiem spy bpk ga audit dan menggunakan hasil audit 2022 spy nadiem menang, gara2 nadiem sendiri yg mutus hotman akhirnya BPK audit deh 2025, ketauaaaaan hrg chrome ga wajarrrrr"
fitrimelda007,4/7/2026, 12.12.53,0,"Nah ini yg aku maksud @memethumaedy87 jalur korupsi nya beda"
zindrafa,4/7/2026, 12.05.15,0,"Ini bedanya dadang dan nadim. Dadang korupnya bego klo nadim sjsgskapdhwnoashwisyskwisuewlak"
mila.asriani,4/7/2026, 12.03.11,0,"Kerugian negaran kisaran 1 T, HUKUMAN 10 TAHUN ITU coba liat SUAMI SANDRA DEWI lebih mengerikan eh di hukum 6 tahun aja, dan denda kecil banget gk sebanding dengan korupsinya, masih membela hukum di Indonesia"
fadi212999,4/7/2026, 12.01.50,0,"Gua Setuju harus adil , termasuk menilai kalau memang tidak bisa kerja , Sisi lain kerja Nadiem nggak becus -- Banjir Kritik untuk Nadiem: Tak Pengalaman Pendidikan, Juga Disebut Jarang Mau Diundang ke Kampus https://share.google/C2bp6jaJ3qcYdsz47"
stevenrendys,4/7/2026, 12.01.29,0,"Pertanyaan kenapa Nadim seorang yang jadi tersangka ?"
joko.saroso.1426,4/7/2026, 11.59.56,0,"👍"
a.firnaa_,4/7/2026, 11.53.50,0,".."
alvino180823,4/7/2026, 11.53.42,0,"Pertanyaan  cuma 1,, kenapa gak berani manggil jokowi?"
antono.24,4/7/2026, 11.48.55,0,"Korupsi dan dosa jariyah nya dg membuat beberapa generasi pelajar menjadi bodoh dg kebijakan kurikulum pendidikan..Semoga ga selamat dunia akhirat..."
poextrryy,4/7/2026, 11.45.14,0,"bisnis dan politik emang nggak bisa dipisahin tapi kalau nyari untung segede itu ya pantes"
marcel_oka,4/7/2026, 11.45.04,0,"Lah jadi gimana harus nya? Dia pake Apple? Apa Microsoft? Dan seharusnya partner nya ga boleh invest di perusahaan dia. Terus dia dibilang ngerugiin negara. Okelah kita bilang begitu. Itu MBG sm orng"" yng punya mbl"" mahal di kalimantan apa kabar? Kalau bikin peraturan harus nya smua orng kena dnk. Ga usa sok kaget nadiem sendiri yang begitu"
allaboutdanz_,4/7/2026, 11.36.23,0,"pertanyaan nya, yg investasi siapa, trus pke duit siapa? suntik investasi belasan triliun pke duit negara gtu?"
pitks.66,4/7/2026, 11.36.06,0,"Kok hakim yg menelusuri ya? Bukannya jaksa? Hakim yg memutuskan dr hasil penelusuran jaksa?"
taaaagst,4/7/2026, 11.36.02,0,"Yang ngebela gerombolan orang stress sih kata gue mah😭"
isyegadis,4/7/2026, 11.35.28,0,"Terima kasih sdh memberikan penjelasan yg benar dan jelas. Akhirnya kita tahu sebenarnya nadiem makarim ternyata korupsi ya"
herl_simple,4/7/2026, 11.34.57,0,"Maaf pak sdh ga respect dr dulu, jd ga ikut terbawa suasana duka. Anak-anak lulusan covid bs diitung pak yg pinter dr seluruh Indonesia, sisanya maniac game gegara kebijakan lu anak sekolah hrs ngisi soal pake hp! Org tua terpaksa memfasilitasi hp yg KATANYA utk bljr tp anak-anak pd manfaatin buat main game dan tiktok. Bukan murni kesalahan org tua, sistem pendidikan yg bapak buat itu blunder !!! bikin org tua sulit kontrol apakah anak benar belajar atau main. #miris"
m.thagor,4/7/2026, 11.33.10,0,"👍👍👍👍👍👍👍👍👍👍mantap bang , biar pendukung2 tsk ngerti , ngga asal dukung aja disidang , itu tsk pura2 nangis pura2 sedih , padahal korupsinya sidang dirancang sebelum jadi menteri 😭😭😭😭😭😭😭😭😭😭"
aspan.al,4/7/2026, 11.32.08,0,"Udah gak heran,, iq kiat memang 78,, jadi kalau ada yg pungy iq di atas 100 berati di bawah 78 juga ada. Begitulah intinya"
andhikaakbar11,4/7/2026, 11.30.22,0,"Peratuan yg mewajibkan itu dalam bentuk apa ya? Mau baca. Saya merasa masih sangat wajar si proyek laptop ini. Gak jelas juga dana investasi dijadiin bukti korupsi. Justru yg harusnya dikritisi itu penghapusan UN, dan mewajibkan sekolah meluluskan dan menaik kelas kan anak"
bibulnavaya,4/7/2026, 11.30.13,0,"Ohh....begitu ya👏👏👏"
ariescore96,4/7/2026, 11.23.00,0,"Real kahh?"
helmiyunanasharie,4/7/2026, 11.20.27,0,"B"
dyahervy,4/7/2026, 11.15.47,0,"@jeromepolin"
pritapritul,4/7/2026, 11.14.38,0,"Makasih kak......biar reels ini dilihat para artis dan influencer yg sok tau bela bela.....🤣🤣🤣"
widyastuti_nur,4/7/2026, 11.13.25,0,"Instingku tetep dia salah sih.,."
